1,35,140233.09,1,0,0,0,0,0
1,30,71734.69,0,0,0,0,0,0
0,61,117294.52,0,1,0,0,0,0
1,45,124226.27,0,1,0,1,0,0
0,35,55252.21,1,0,1,0,0,0
0,43,110285.36,0,0,0,0,1,0
1,75,107056.73,0,1,1,0,0,0
1,25,54452.21,0,0,0,0,0,0
1,42,148952.64,0,1,0,0,0,0
0,26,32433.45,1,0,0,0,0,0
0,41,50633.68,0,0,0,0,1,0
0,21,89523.66,1,0,0,0,0,0
1,76,102897.51,0,0,1,0,0,0
1,77,59618.1,1,0,1,0,0,0
0,30,127965.6,0,1,0,0,0,0
1,35,120245.71,1,0,0,0,0,1
1,47,35970.2,0,0,0,1,0,0
0,25,45106.83,0,1,0,1,0,0
1,57,121813.53,1,0,0,0,0,0
1,47,49282.46,1,0,0,0,0,0
1,42,56164.55,0,1,0,0,1,0
1,48,59930.59,0,0,0,0,0,1
1,26,145930.11,0,1,1,0,0,0
0,37,73080.91,1,0,0,0,0,0
0,41,40334.57,0,1,0,0,1,0
1,40,94843.67,0,1,0,0,0,0
0,49,123708.41,0,1,0,0,0,1
1,57,44790.34,0,0,0,1,0,0
1,62,44096.33,0,1,1,0,0,0
1,26,37950.41,1,0,1,0,0,0
1,34,25678.64,0,1,0,0,1,0
1,78,136838.99,0,0,0,1,0,0
1,24,127216.96,0,0,0,0,0,0
0,36,45234.63,0,0,0,1,0,0
1,24,57107.27,0,0,1,0,0,0
1,52,80916.45,1,0,0,0,0,1
0,57,140448.39,0,1,0,1,0,0
0,62,94324.54,1,0,0,1,0,0
1,49,21979.49,0,0,0,0,1,0
0,19,41045.51,0,1,0,0,0,0
1,77,84790.01,0,1,0,0,0,0
0,45,37698.87,1,0,0,0,0,0
0,65,71976.02,0,1,0,0,0,0
1,29,95392.67,1,0,0,1,0,0
0,55,74847.5,1,0,0,0,0,0
1,58,114426.82,0,1,0,0,0,1
0,65,63547.41,1,0,0,0,1,0
1,70,25764.79,0,1,0,0,0,0
0,49,22780.06,1,0,1,0,0,0
0,23,108136.78,0,1,0,1,0,0
1,28,111060.58,1,0,1,0,0,0
1,52,32168.67,1,0,0,0,1,0
0,67,115253.1,0,1,1,0,0,0
1,79,127630.41,1,0,0,0,0,1
1,25,118215.2,0,0,0,0,1,0
0,76,73434.62,0,0,1,0,0,0
1,38,112929.74,0,0,0,0,1,0
1,45,109696.83,0,1,1,0,0,0
0,74,52566.31,1,0,0,1,0,0
1,54,72005.22,1,0,0,1,0,0
0,78,136065.69,0,1,0,0,1,0
1,62,42592.35,0,1,0,0,1,0
1,78,55839.88,1,0,0,0,0,0
1,53,140550.13,0,1,0,0,0,1
1,34,140040.48,0,0,0,0,1,0
0,69,48329.39,0,0,0,0,0,0
1,67,75065.49,1,0,0,1,0,0
0,47,100922.64,0,0,1,0,0,0
0,22,20402.76,1,0,1,0,0,0
0,24,62530.41,0,0,1,0,0,0
1,71,52731.69,0,1,1,0,0,0
1,25,141455.56,0,1,0,0,0,0
1,20,41315.2,0,0,0,1,0,0
1,47,124166.85,1,0,0,1,0,0
1,50,47873.35,1,0,0,1,0,0
1,77,70694.89,0,0,0,0,0,1
1,18,74487.95,1,0,1,0,0,0
1,26,110594.58,0,1,0,0,0,0
0,51,103603.11,0,1,1,0,0,0
1,20,139874.65,0,1,0,0,0,1
1,27,100012.73,1,0,0,0,0,1
1,45,63433.08,1,0,0,0,1,0
1,24,126148.97,0,0,0,0,1,0
1,71,23414.49,0,1,0,0,0,0
1,74,63791.4,0,1,1,0,0,0
1,45,90865.36,0,1,0,0,0,1
1,19,137681.64,0,0,1,0,0,0
1,44,54127.13,1,0,0,0,0,1
1,22,87523.98,0,1,0,0,0,1
1,29,95833.71,0,1,0,1,0,0
1,46,129699.42,1,0,0,0,0,1
1,68,81146.41,0,0,1,0,0,0
1,78,147145.28,0,0,0,1,0,0
0,53,69333.2,0,0,0,0,1,0
0,58,136051.71,0,1,0,0,0,0
1,43,119676.7,0,1,0,0,0,1
1,40,130469.54,0,1,0,0,1,0
0,46,77631.23,1,0,0,1,0,0
1,35,125914.03,0,1,1,0,0,0
1,70,85289.24,1,0,0,0,1,0
0,52,98419.77,0,0,1,0,0,0
0,66,32972.56,0,1,0,0,1,0
1,29,80748.13,0,1,0,0,1,0
0,53,61258.89,0,0,0,0,0,1
0,57,84721.54,0,0,0,0,0,0
1,76,106237.68,0,0,0,1,0,0
0,57,87410.51,1,0,0,0,0,0
0,65,38082.67,0,1,1,0,0,0
0,71,107805.83,0,1,0,0,1,0
1,46,30224.16,0,0,0,0,0,0
1,40,137172.01,0,1,0,0,0,0
1,72,82116.73,1,0,0,0,1,0
1,76,36204.15,0,1,1,0,0,0
1,41,122805.52,0,1,1,0,0,0
0,72,33506.62,0,1,0,0,0,1
1,50,145576.6,1,0,0,0,0,1
1,22,96442.4,1,0,1,0,0,0
1,75,83847.8,0,0,1,0,0,0
0,36,52930.55,0,1,1,0,0,0
1,60,63418.88,0,1,0,1,0,0
0,40,49774.08,0,0,1,0,0,0
1,58,149915.6,0,0,0,0,0,1
1,80,107227.96,0,1,1,0,0,0
1,59,62967.39,0,0,0,0,1,0
0,25,143971.92,0,0,0,1,0,0
1,51,102853.71,0,1,0,1,0,0
1,77,21217.3,0,1,0,0,0,1
0,25,98087.07,0,0,0,0,1,0
0,65,42824.09,0,1,1,0,0,0
1,35,143329.66,1,0,0,1,0,0
0,62,46135.5,0,0,0,1,0,0
0,76,132918.01,0,1,0,1,0,0
1,58,84647.98,0,0,1,0,0,0
0,57,53140.2,0,1,0,1,0,0
1,35,73431.65,0,1,0,0,1,0
0,71,111823.25,1,0,0,0,0,0
1,25,107196.94,1,0,0,0,1,0
0,39,77542.67,0,1,0,0,0,0
0,68,146160.66,0,0,0,0,0,1
0,35,96155.59,0,0,0,0,0,1
1,50,127713.1,0,0,0,0,1,0
1,57,116510.1,1,0,0,0,0,0
1,33,47333.86,1,0,0,0,0,1
1,60,142479.08,1,0,0,0,0,1
0,40,81722.91,1,0,0,0,1,0
0,21,37184.51,0,0,0,0,0,1
0,57,42654.02,1,0,0,0,1,0
1,58,146448.69,1,0,0,1,0,0
1,41,99601.67,1,0,0,0,0,1
0,63,28816.8,0,0,0,0,1,0
1,69,139150.0,0,0,0,0,0,1
0,79,114230.23,0,1,1,0,0,0
1,50,108997.16,0,0,1,0,0,0
1,77,34546.23,1,0,0,0,0,1
1,38,59855.83,1,0,0,1,0,0
1,60,80868.15,0,0,0,0,1,0
1,59,71113.16,0,1,0,0,1,0
1,31,48123.96,0,1,0,1,0,0
0,58,95659.07,0,0,0,1,0,0
0,50,20868.88,0,0,0,0,0,1
1,37,41434.25,0,0,0,0,1,0
1,45,30184.38,0,1,0,0,0,0
1,36,91855.77,0,1,0,0,0,0
1,40,63133.12,0,1,1,0,0,0
0,19,31486.75,0,1,1,0,0,0
1,25,53780.82,0,0,0,1,0,0
1,30,113247.78,0,1,1,0,0,0
0,28,98324.1,1,0,0,0,0,1
0,26,84974.36,0,0,0,0,0,1
0,19,108546.33,1,0,1,0,0,0
0,52,23702.3,0,0,0,0,0,0
1,22,30853.98,0,0,0,0,1,0
0,64,48966.43,0,1,0,0,0,0
1,38,102238.31,0,1,0,0,1,0
1,49,87599.25,0,1,0,0,0,1
1,26,22047.47,1,0,0,0,0,1
1,20,20376.37,0,1,0,0,1,0
0,35,31037.46,0,0,0,1,0,0
1,76,38723.3,0,0,0,0,0,0
1,21,136602.14,0,0,1,0,0,0
1,44,117743.52,0,0,0,0,1,0
0,52,23386.88,1,0,1,0,0,0
0,79,63094.37,0,1,0,0,1,0
0,67,148588.75,0,0,0,0,1,0
0,61,99463.05,0,1,0,0,1,0
1,61,118535.33,0,0,0,0,0,1
0,65,55199.08,0,0,1,0,0,0
0,77,37932.44,1,0,1,0,0,0
1,55,109220.73,1,0,1,0,0,0
1,32,94114.95,1,0,0,0,0,1
1,40,44152.53,0,0,1,0,0,0
1,36,116854.89,0,0,0,0,1,0
1,23,73289.91,0,0,0,1,0,0
1,45,53883.01,0,0,1,0,0,0
0,50,44343.81,0,1,0,1,0,0
0,77,80985.15,0,0,0,0,1,0
1,66,89018.05,0,0,0,1,0,0
1,74,114205.35,0,1,0,0,0,1
0,66,32646.46,0,1,1,0,0,0
0,48,61202.69,0,0,0,0,0,0
1,40,98579.65,1,0,0,0,1,0
0,20,141145.8,1,0,0,1,0,0
1,34,39839.06,1,0,0,0,0,1
1,35,122269.71,0,1,0,0,0,0
0,41,51976.31,0,1,0,0,1,0
0,80,93227.03,1,0,1,0,0,0
1,37,80234.93,1,0,0,0,1,0
1,35,88751.17,0,0,0,1,0,0
0,26,102065.82,0,0,1,0,0,0
1,24,149074.47,1,0,0,1,0,0
1,47,72900.96,0,0,0,0,0,0
1,68,113959.27,0,1,0,1,0,0
1,73,115169.11,0,1,0,0,0,0
1,41,135847.5,0,0,1,0,0,0
1,40,119003.78,0,1,0,0,0,0
1,75,117669.26,0,1,0,0,0,1
1,65,50504.26,0,0,0,0,0,1
1,70,148457.35,0,1,0,1,0,0
0,53,44531.78,1,0,0,0,1,0
0,26,114874.34,0,0,0,0,1,0
1,54,69890.28,0,1,0,0,0,1
1,42,61023.88,0,0,1,0,0,0
1,54,59308.47,0,1,0,1,0,0
1,77,35797.34,0,0,0,0,0,0
0,49,113586.16,0,1,0,0,0,0
1,68,43906.97,1,0,0,0,1,0
1,32,131119.84,0,1,1,0,0,0
1,22,108557.43,0,1,0,0,0,1
0,79,39644.9,1,0,0,0,0,1
1,73,66861.34,0,1,0,0,0,1
1,79,66333.06,0,0,0,1,0,0
1,19,105166.98,0,1,0,0,0,0
1,76,111385.98,0,1,1,0,0,0
0,33,59405.71,1,0,0,1,0,0
1,21,146028.05,0,1,0,0,1,0
1,62,129885.6,1,0,0,0,0,0
1,67,21440.97,0,0,0,0,1,0
1,56,57124.19,0,0,0,0,0,0
1,77,21097.66,0,0,0,1,0,0
0,38,25424.43,0,1,0,1,0,0
1,53,94280.43,0,0,0,1,0,0
0,69,66307.92,0,0,0,1,0,0
1,38,37027.91,0,1,0,1,0,0
1,49,58501.62,0,1,0,0,0,0
1,35,101167.22,0,1,0,0,0,1
0,79,83030.31,0,0,1,0,0,0
0,68,86695.44,1,0,0,0,1,0
1,74,120246.51,0,0,0,0,0,1
1,45,144931.04,1,0,1,0,0,0
1,58,98365.22,0,0,0,0,1,0
0,62,22479.54,0,0,1,0,0,0
1,75,96015.37,0,0,1,0,0,0
1,47,135979.74,1,0,0,1,0,0
1,54,59861.56,0,0,0,1,0,0
0,39,27683.72,0,0,0,0,0,1
0,74,114749.04,0,0,0,0,1,0
0,61,55646.05,1,0,0,0,0,0
1,36,45360.04,0,1,0,0,0,0
0,29,61162.61,1,0,0,0,1,0
0,28,78038.53,0,0,0,1,0,0
1,73,127132.99,1,0,0,0,0,1
0,48,93425.77,0,0,0,1,0,0
0,55,81298.06,0,1,0,0,0,1
0,47,82641.8,0,1,0,0,0,1
0,78,45354.7,1,0,0,0,0,1
0,26,47071.9,0,1,0,0,0,0
0,34,41739.26,0,1,0,1,0,0
0,28,79174.11,0,1,0,0,1,0
0,70,39347.6,1,0,0,0,1,0
0,41,54704.79,0,1,1,0,0,0
1,48,91997.47,0,1,0,0,0,1
1,58,90289.75,0,1,1,0,0,0
0,58,95494.83,1,0,0,1,0,0
1,30,118927.25,0,1,0,0,0,1
0,29,41516.05,0,1,0,0,0,0
1,18,138936.37,0,1,0,0,0,1
1,72,142031.1,0,1,0,1,0,0
1,71,125138.79,0,1,1,0,0,0
1,73,135682.98,1,0,0,0,0,0
0,39,94329.07,0,0,0,0,0,0
1,69,114180.08,0,1,0,1,0,0
1,47,60072.44,1,0,0,0,1,0
1,37,48317.36,0,1,0,0,0,0
1,55,131065.58,0,1,0,0,0,0
1,22,64285.93,0,1,0,0,1,0
1,37,102894.34,0,1,0,0,0,1
0,62,84310.61,0,1,1,0,0,0
0,72,80227.01,0,0,0,0,0,1
0,69,32376.93,1,0,1,0,0,0
1,66,85885.53,0,1,0,0,0,1
1,24,139481.89,1,0,0,0,1,0
1,44,108568.0,0,1,0,0,1,0
1,80,86299.92,0,1,1,0,0,0
1,79,36233.34,0,1,0,0,0,0
0,23,73148.94,1,0,0,0,0,1
1,44,147579.18,0,0,1,0,0,0
1,37,134625.44,0,1,0,1,0,0
0,77,22271.4,0,1,0,0,1,0
1,24,33541.18,1,0,0,0,1,0
0,40,94795.22,0,0,0,1,0,0
1,69,140211.8,0,1,0,0,0,1
1,69,99136.34,0,0,1,0,0,0
0,34,26608.33,0,0,1,0,0,0
0,66,149186.16,0,0,0,0,0,0
1,59,79708.3,0,1,0,1,0,0
1,41,138542.31,0,0,0,0,0,0
1,80,120562.32,0,1,0,1,0,0
1,75,105666.17,0,0,1,0,0,0
0,68,142636.02,0,1,1,0,0,0
0,28,26544.16,1,0,0,0,0,1
1,21,86671.63,1,0,0,0,0,1
0,67,20200.25,0,0,0,0,1,0
1,48,97678.51,0,0,1,0,0,0
1,34,57531.07,0,0,1,0,0,0
0,37,47457.81,0,0,0,0,0,0
1,78,127529.93,1,0,0,0,1,0
0,34,54423.92,0,0,0,1,0,0
0,39,31830.49,0,1,0,0,1,0
0,80,22373.33,1,0,0,0,1,0
1,28,123097.85,0,0,0,0,0,1
0,52,116814.99,0,0,0,0,0,0
0,59,80261.5,0,0,0,0,0,0
1,27,132333.19,0,0,1,0,0,0
1,73,129018.07,0,0,0,0,0,1
1,72,146158.76,1,0,0,0,0,1
1,62,112113.88,1,0,0,0,1,0
1,47,91142.35,1,0,1,0,0,0
0,40,139716.2,0,1,0,0,0,0
1,32,31310.43,0,1,0,0,0,1
1,57,26377.8,0,0,1,0,0,0
1,23,128603.39,0,1,0,1,0,0
0,79,139814.68,1,0,0,1,0,0
1,37,139107.92,0,1,0,0,1,0
1,39,114647.18,1,0,1,0,0,0
0,34,27263.02,0,0,0,0,0,1
1,31,40118.06,1,0,0,1,0,0
1,79,100340.42,1,0,0,1,0,0
0,25,67532.73,0,0,0,0,0,0
1,33,48784.59,1,0,0,0,1,0
1,40,97735.57,0,0,1,0,0,0
1,22,80955.77,0,0,0,0,0,0
1,40,67994.62,0,0,0,0,0,0
0,61,36251.05,1,0,0,0,0,0
1,62,84075.81,0,0,0,0,0,0
0,80,26329.16,1,0,0,0,1,0
1,37,112700.22,0,1,0,0,0,1
0,53,135553.77,0,0,0,0,0,0
1,42,114333.73,0,1,0,0,0,1
1,22,131068.13,1,0,0,1,0,0
1,62,125961.89,1,0,0,1,0,0
0,64,102397.84,1,0,0,0,1,0
1,39,37157.52,1,0,0,0,1,0
0,51,47977.84,0,0,0,1,0,0
1,32,46604.59,0,1,0,0,1,0
1,48,139428.06,0,0,0,0,0,0
0,18,85758.16,0,1,0,0,0,0
1,46,89157.24,1,0,1,0,0,0
1,38,44379.12,0,1,1,0,0,0
1,30,85540.29,0,0,0,1,0,0
0,28,146586.68,0,1,0,0,0,0
1,57,123732.85,0,1,0,0,0,1
0,67,61842.14,1,0,0,0,1,0
1,20,102980.68,1,0,0,0,1,0
1,76,101414.61,1,0,0,0,0,1
1,30,120499.5,0,1,0,0,0,1
0,31,44827.35,1,0,0,1,0,0
1,72,136497.7,0,1,1,0,0,0
1,43,98471.47,0,0,0,0,1,0
1,41,136908.03,0,1,0,1,0,0
1,36,77381.98,0,0,1,0,0,0
1,61,64276.54,0,0,1,0,0,0
1,40,55375.68,0,1,0,0,0,0
1,77,124780.39,0,1,0,1,0,0
1,19,122116.11,0,0,0,0,0,0
0,25,61504.71,1,0,0,0,0,1
1,68,137154.33,1,0,1,0,0,0
1,72,71859.77,1,0,1,0,0,0
0,55,88063.46,1,0,0,1,0,0
0,42,67222.35,0,0,0,0,1,0
1,80,140129.04,0,1,0,0,0,1
0,71,64371.83,0,1,0,1,0,0
0,19,113487.41,1,0,0,0,0,0
1,26,146613.71,0,0,0,0,0,0
1,45,100132.08,0,1,1,0,0,0
0,41,33214.71,1,0,0,0,0,1
0,61,44179.7,1,0,1,0,0,0
1,29,101631.98,1,0,0,0,0,0
1,46,72713.11,1,0,0,0,0,1
1,21,28197.56,1,0,0,0,0,1
1,69,64564.87,0,1,0,0,0,0
0,68,91775.67,0,0,0,0,0,0
1,51,70235.96,1,0,0,0,1,0
1,59,90424.56,0,1,0,0,1,0
1,27,79641.35,0,0,0,0,0,1
1,50,75688.21,0,1,0,0,0,0
1,71,83157.55,0,1,1,0,0,0
1,69,101461.16,0,1,0,0,1,0
1,51,62518.1,0,0,1,0,0,0
0,42,30890.77,1,0,1,0,0,0
1,72,137964.11,0,1,0,0,1,0
1,79,92795.27,0,0,0,0,0,0
1,18,128010.29,0,1,0,0,0,1
1,18,121701.67,1,0,0,0,0,0
0,20,89258.81,1,0,0,1,0,0
0,38,33888.84,1,0,0,0,0,0
1,62,105831.69,0,0,0,0,0,1
1,47,143767.18,0,0,1,0,0,0
0,57,60376.03,0,1,0,0,0,0
1,65,106292.31,0,0,0,1,0,0
0,24,129916.96,1,0,0,0,0,0
0,42,85873.39,0,0,0,1,0,0
0,78,104529.55,0,1,0,1,0,0
1,54,142771.07,0,0,0,0,1,0
0,42,21361.11,0,1,0,0,0,0
0,79,133082.46,0,0,1,0,0,0
1,75,121620.66,1,0,1,0,0,0
0,37,102331.55,1,0,1,0,0,0
1,58,92400.21,0,1,1,0,0,0
1,45,109111.56,1,0,0,1,0,0
0,58,97530.02,0,0,0,0,0,0
1,40,98488.13,0,0,1,0,0,0
1,50,71837.19,0,0,0,0,0,0
1,34,135764.57,0,1,0,0,1,0
1,37,78712.53,0,1,0,0,0,0
1,48,106231.78,0,1,0,0,1,0
0,27,44362.58,0,0,0,0,0,1
1,65,126631.99,0,1,0,0,1,0
0,57,102427.36,0,0,1,0,0,0
1,39,82918.9,0,1,0,0,0,1
1,32,77223.75,1,0,0,0,0,1
1,48,145231.76,0,0,0,0,1,0
0,33,27567.61,1,0,0,0,0,1
1,49,92793.32,0,0,0,0,0,1
1,61,129454.75,1,0,0,1,0,0
1,38,90787.51,1,0,0,1,0,0
1,55,26464.76,1,0,0,0,0,1
1,54,143087.02,1,0,0,0,1,0
1,31,90138.92,1,0,0,0,0,1
1,78,74210.68,0,1,1,0,0,0
0,60,91255.37,0,1,1,0,0,0
0,73,123169.03,0,0,0,1,0,0
0,47,39797.94,0,0,0,1,0,0
0,69,88157.89,0,1,0,0,0,0
0,78,105953.27,1,0,1,0,0,0
1,62,75024.17,1,0,0,0,0,0
0,78,65704.52,1,0,0,0,1,0
1,34,71616.82,0,1,0,0,0,0
0,25,141269.7,0,1,0,0,0,0
1,41,143870.64,0,1,0,0,0,1
0,51,120952.56,1,0,0,0,1,0
1,32,102551.71,0,1,0,0,1,0
1,41,104793.31,1,0,0,0,1,0
1,27,132443.69,1,0,0,0,1,0
0,53,44004.04,0,1,1,0,0,0
1,36,64184.53,0,1,0,0,1,0
1,68,111844.85,0,0,0,0,0,1
1,74,124942.31,0,0,0,0,0,0
0,49,34792.08,1,0,0,0,0,0
1,70,111324.17,0,1,0,0,0,0
1,21,109648.51,0,0,1,0,0,0
1,32,127771.09,0,0,0,0,0,1
0,23,57175.65,0,1,0,0,0,0
1,48,115985.8,0,0,0,0,0,1
0,68,149954.77,0,0,1,0,0,0
1,77,129043.58,1,0,0,0,0,0
1,22,82954.22,0,1,0,0,0,0
1,54,83581.37,1,0,0,1,0,0
1,69,89377.38,0,1,0,0,0,1
1,26,145750.28,0,1,1,0,0,0
1,76,96612.91,0,1,1,0,0,0
1,44,90736.39,1,0,1,0,0,0
0,28,73475.67,1,0,0,0,0,0
1,25,97637.39,1,0,0,1,0,0
1,44,30540.53,1,0,0,0,1,0
0,52,36150.85,0,1,0,0,0,0
0,57,142289.0,0,0,0,0,0,0
1,49,28430.75,1,0,0,0,1,0
1,63,117151.71,1,0,1,0,0,0
1,47,32092.1,0,0,1,0,0,0
1,29,93902.06,0,1,0,1,0,0
0,56,109064.04,1,0,0,0,0,0
1,46,96913.14,0,0,0,0,1,0
1,65,139337.73,0,0,0,0,0,1
1,18,113752.69,0,1,1,0,0,0
1,22,133191.02,0,0,0,0,0,0
0,18,44601.48,0,1,0,0,1,0
1,35,22622.9,0,1,0,0,0,1
1,62,92039.08,0,0,1,0,0,0
1,52,147749.36,1,0,0,1,0,0
1,70,129237.26,0,0,0,0,0,1
1,50,129384.71,0,1,0,0,0,0
0,67,94543.4,0,1,0,0,0,1
0,35,34932.26,1,0,0,1,0,0
0,58,48472.15,0,0,0,0,1,0
0,37,145766.32,0,1,1,0,0,0
1,77,108976.68,0,0,0,0,0,0
