1,68,84167.19,True,False,False,True,False,False
0,33,42137.59,False,True,False,False,False,True
0,41,66575.56,False,True,False,False,True,False
1,36,66305.94,True,False,False,False,True,False
0,67,62729.33,False,False,True,False,False,False
0,21,30442.36,False,False,True,False,False,False
1,20,149308.32,False,True,False,False,False,False
0,28,121079.16,False,False,False,False,False,True
1,38,79384.87,False,True,False,True,False,False
1,32,148010.77,False,True,False,False,True,False
0,21,35449.17,False,True,False,False,True,False
1,21,48060.47,False,True,False,False,True,False
0,45,108750.3,False,False,False,False,True,False
1,60,53212.92,True,False,False,False,True,False
1,35,99423.39,False,False,True,False,False,False
1,26,60437.53,True,False,False,False,False,True
1,52,133998.98,False,True,False,False,False,False
0,23,95936.2,False,False,True,False,False,False
1,18,101104.99,False,True,False,False,False,False
1,42,22248.74,True,False,False,False,False,True
1,46,120970.62,False,True,False,False,False,True
1,25,91306.97,False,True,False,False,True,False
0,56,137840.43,False,True,False,False,True,False
1,27,32201.97,False,False,True,False,False,False
1,71,71884.79,False,True,False,False,False,False
0,50,35114.33,False,False,False,False,False,True
1,80,142139.07,False,False,False,False,True,False
1,35,140233.09,True,False,False,False,False,False
1,30,71734.69,False,False,False,False,False,False
0,61,117294.52,False,True,False,False,False,False
1,45,124226.27,False,True,False,True,False,False
0,35,55252.21,True,False,True,False,False,False
0,43,110285.36,False,False,False,False,True,False
1,75,107056.73,False,True,True,False,False,False
1,25,54452.21,False,False,False,False,False,False
1,42,148952.64,False,True,False,False,False,False
0,26,32433.45,True,False,False,False,False,False
0,41,50633.68,False,False,False,False,True,False
0,21,89523.66,True,False,False,False,False,False
1,76,102897.51,False,False,True,False,False,False
1,77,59618.1,True,False,True,False,False,False
0,30,127965.6,False,True,False,False,False,False
1,35,120245.71,True,False,False,False,False,True
1,47,35970.2,False,False,False,True,False,False
0,25,45106.83,False,True,False,True,False,False
1,57,121813.53,True,False,False,False,False,False
1,47,49282.46,True,False,False,False,False,False
1,42,56164.55,False,True,False,False,True,False
1,48,59930.59,False,False,False,False,False,True
1,26,145930.11,False,True,True,False,False,False
0,37,73080.91,True,False,False,False,False,False
0,41,40334.57,False,True,False,False,True,False
1,40,94843.67,False,True,False,False,False,False
0,49,123708.41,False,True,False,False,False,True
1,57,44790.34,False,False,False,True,False,False
1,62,44096.33,False,True,True,False,False,False
1,26,37950.41,True,False,True,False,False,False
1,34,25678.64,False,True,False,False,True,False
1,78,136838.99,False,False,False,True,False,False
1,24,127216.96,False,False,False,False,False,False
0,36,45234.63,False,False,False,True,False,False
1,24,57107.27,False,False,True,False,False,False
1,52,80916.45,True,False,False,False,False,True
0,57,140448.39,False,True,False,True,False,False
0,62,94324.54,True,False,False,True,False,False
1,49,21979.49,False,False,False,False,True,False
0,19,41045.51,False,True,False,False,False,False
1,77,84790.01,False,True,False,False,False,False
0,45,37698.87,True,False,False,False,False,False
0,65,71976.02,False,True,False,False,False,False
1,29,95392.67,True,False,False,True,False,False
0,55,74847.5,True,False,False,False,False,False
1,58,114426.82,False,True,False,False,False,True
0,65,63547.41,True,False,False,False,True,False
1,70,25764.79,False,True,False,False,False,False
0,49,22780.06,True,False,True,False,False,False
0,23,108136.78,False,True,False,True,False,False
1,28,111060.58,True,False,True,False,False,False
1,52,32168.67,True,False,False,False,True,False
0,67,115253.1,False,True,True,False,False,False
1,79,127630.41,True,False,False,False,False,True
1,25,118215.2,False,False,False,False,True,False
0,76,73434.62,False,False,True,False,False,False
1,38,112929.74,False,False,False,False,True,False
1,45,109696.83,False,True,True,False,False,False
0,74,52566.31,True,False,False,True,False,False
1,54,72005.22,True,False,False,True,False,False
0,78,136065.69,False,True,False,False,True,False
1,62,42592.35,False,True,False,False,True,False
1,78,55839.88,True,False,False,False,False,False
1,53,140550.13,False,True,False,False,False,True
1,34,140040.48,False,False,False,False,True,False
0,69,48329.39,False,False,False,False,False,False
1,67,75065.49,True,False,False,True,False,False
0,47,100922.64,False,False,True,False,False,False
0,22,20402.76,True,False,True,False,False,False
0,24,62530.41,False,False,True,False,False,False
1,71,52731.69,False,True,True,False,False,False
1,25,141455.56,False,True,False,False,False,False
1,20,41315.2,False,False,False,True,False,False
1,47,124166.85,True,False,False,True,False,False
1,50,47873.35,True,False,False,True,False,False
1,77,70694.89,False,False,False,False,False,True
1,18,74487.95,True,False,True,False,False,False
1,26,110594.58,False,True,False,False,False,False
0,51,103603.11,False,True,True,False,False,False
1,20,139874.65,False,True,False,False,False,True
1,27,100012.73,True,False,False,False,False,True
1,45,63433.08,True,False,False,False,True,False
1,24,126148.97,False,False,False,False,True,False
1,71,23414.49,False,True,False,False,False,False
1,74,63791.4,False,True,True,False,False,False
1,45,90865.36,False,True,False,False,False,True
1,19,137681.64,False,False,True,False,False,False
1,44,54127.13,True,False,False,False,False,True
1,22,87523.98,False,True,False,False,False,True
1,29,95833.71,False,True,False,True,False,False
1,46,129699.42,True,False,False,False,False,True
1,68,81146.41,False,False,True,False,False,False
1,78,147145.28,False,False,False,True,False,False
0,53,69333.2,False,False,False,False,True,False
0,58,136051.71,False,True,False,False,False,False
1,43,119676.7,False,True,False,False,False,True
1,40,130469.54,False,True,False,False,True,False
0,46,77631.23,True,False,False,True,False,False
1,35,125914.03,False,True,True,False,False,False
1,70,85289.24,True,False,False,False,True,False
0,52,98419.77,False,False,True,False,False,False
0,66,32972.56,False,True,False,False,True,False
1,29,80748.13,False,True,False,False,True,False
0,53,61258.89,False,False,False,False,False,True
0,57,84721.54,False,False,False,False,False,False
1,76,106237.68,False,False,False,True,False,False
0,57,87410.51,True,False,False,False,False,False
0,65,38082.67,False,True,True,False,False,False
0,71,107805.83,False,True,False,False,True,False
1,46,30224.16,False,False,False,False,False,False
1,40,137172.01,False,True,False,False,False,False
1,72,82116.73,True,False,False,False,True,False
1,76,36204.15,False,True,True,False,False,False
1,41,122805.52,False,True,True,False,False,False
0,72,33506.62,False,True,False,False,False,True
1,50,145576.6,True,False,False,False,False,True
1,22,96442.4,True,False,True,False,False,False
1,75,83847.8,False,False,True,False,False,False
0,36,52930.55,False,True,True,False,False,False
1,60,63418.88,False,True,False,True,False,False
0,40,49774.08,False,False,True,False,False,False
1,58,149915.6,False,False,False,False,False,True
1,80,107227.96,False,True,True,False,False,False
1,59,62967.39,False,False,False,False,True,False
0,25,143971.92,False,False,False,True,False,False
1,51,102853.71,False,True,False,True,False,False
1,77,21217.3,False,True,False,False,False,True
0,25,98087.07,False,False,False,False,True,False
0,65,42824.09,False,True,True,False,False,False
1,35,143329.66,True,False,False,True,False,False
0,62,46135.5,False,False,False,True,False,False
0,76,132918.01,False,True,False,True,False,False
1,58,84647.98,False,False,True,False,False,False
0,57,53140.2,False,True,False,True,False,False
1,35,73431.65,False,True,False,False,True,False
0,71,111823.25,True,False,False,False,False,False
1,25,107196.94,True,False,False,False,True,False
0,39,77542.67,False,True,False,False,False,False
0,68,146160.66,False,False,False,False,False,True
0,35,96155.59,False,False,False,False,False,True
1,50,127713.1,False,False,False,False,True,False
1,57,116510.1,True,False,False,False,False,False
1,33,47333.86,True,False,False,False,False,True
1,60,142479.08,True,False,False,False,False,True
0,40,81722.91,True,False,False,False,True,False
0,21,37184.51,False,False,False,False,False,True
0,57,42654.02,True,False,False,False,True,False
1,58,146448.69,True,False,False,True,False,False
1,41,99601.67,True,False,False,False,False,True
0,63,28816.8,False,False,False,False,True,False
1,69,139150.0,False,False,False,False,False,True
0,79,114230.23,False,True,True,False,False,False
1,50,108997.16,False,False,True,False,False,False
1,77,34546.23,True,False,False,False,False,True
1,38,59855.83,True,False,False,True,False,False
1,60,80868.15,False,False,False,False,True,False
1,59,71113.16,False,True,False,False,True,False
1,31,48123.96,False,True,False,True,False,False
0,58,95659.07,False,False,False,True,False,False
0,50,20868.88,False,False,False,False,False,True
1,37,41434.25,False,False,False,False,True,False
1,45,30184.38,False,True,False,False,False,False
1,36,91855.77,False,True,False,False,False,False
1,40,63133.12,False,True,True,False,False,False
0,19,31486.75,False,True,True,False,False,False
1,25,53780.82,False,False,False,True,False,False
1,30,113247.78,False,True,True,False,False,False
0,28,98324.1,True,False,False,False,False,True
0,26,84974.36,False,False,False,False,False,True
0,19,108546.33,True,False,True,False,False,False
0,52,23702.3,False,False,False,False,False,False
1,22,30853.98,False,False,False,False,True,False
0,64,48966.43,False,True,False,False,False,False
1,38,102238.31,False,True,False,False,True,False
1,49,87599.25,False,True,False,False,False,True
1,26,22047.47,True,False,False,False,False,True
1,20,20376.37,False,True,False,False,True,False
0,35,31037.46,False,False,False,True,False,False
1,76,38723.3,False,False,False,False,False,False
1,21,136602.14,False,False,True,False,False,False
1,44,117743.52,False,False,False,False,True,False
0,52,23386.88,True,False,True,False,False,False
0,79,63094.37,False,True,False,False,True,False
0,67,148588.75,False,False,False,False,True,False
0,61,99463.05,False,True,False,False,True,False
1,61,118535.33,False,False,False,False,False,True
0,65,55199.08,False,False,True,False,False,False
0,77,37932.44,True,False,True,False,False,False
1,55,109220.73,True,False,True,False,False,False
1,32,94114.95,True,False,False,False,False,True
1,40,44152.53,False,False,True,False,False,False
1,36,116854.89,False,False,False,False,True,False
1,23,73289.91,False,False,False,True,False,False
1,45,53883.01,False,False,True,False,False,False
0,50,44343.81,False,True,False,True,False,False
0,77,80985.15,False,False,False,False,True,False
1,66,89018.05,False,False,False,True,False,False
1,74,114205.35,False,True,False,False,False,True
0,66,32646.46,False,True,True,False,False,False
0,48,61202.69,False,False,False,False,False,False
1,40,98579.65,True,False,False,False,True,False
0,20,141145.8,True,False,False,True,False,False
1,34,39839.06,True,False,False,False,False,True
1,35,122269.71,False,True,False,False,False,False
0,41,51976.31,False,True,False,False,True,False
0,80,93227.03,True,False,True,False,False,False
1,37,80234.93,True,False,False,False,True,False
1,35,88751.17,False,False,False,True,False,False
0,26,102065.82,False,False,True,False,False,False
1,24,149074.47,True,False,False,True,False,False
1,47,72900.96,False,False,False,False,False,False
1,68,113959.27,False,True,False,True,False,False
1,73,115169.11,False,True,False,False,False,False
1,41,135847.5,False,False,True,False,False,False
1,40,119003.78,False,True,False,False,False,False
1,75,117669.26,False,True,False,False,False,True
1,65,50504.26,False,False,False,False,False,True
1,70,148457.35,False,True,False,True,False,False
0,53,44531.78,True,False,False,False,True,False
0,26,114874.34,False,False,False,False,True,False
1,54,69890.28,False,True,False,False,False,True
1,42,61023.88,False,False,True,False,False,False
1,54,59308.47,False,True,False,True,False,False
1,77,35797.34,False,False,False,False,False,False
0,49,113586.16,False,True,False,False,False,False
1,68,43906.97,True,False,False,False,True,False
1,32,131119.84,False,True,True,False,False,False
1,22,108557.43,False,True,False,False,False,True
0,79,39644.9,True,False,False,False,False,True
1,73,66861.34,False,True,False,False,False,True
1,79,66333.06,False,False,False,True,False,False
1,19,105166.98,False,True,False,False,False,False
1,76,111385.98,False,True,True,False,False,False
0,33,59405.71,True,False,False,True,False,False
1,21,146028.05,False,True,False,False,True,False
1,62,129885.6,True,False,False,False,False,False
1,67,21440.97,False,False,False,False,True,False
1,56,57124.19,False,False,False,False,False,False
1,77,21097.66,False,False,False,True,False,False
0,38,25424.43,False,True,False,True,False,False
1,53,94280.43,False,False,False,True,False,False
0,69,66307.92,False,False,False,True,False,False
1,38,37027.91,False,True,False,True,False,False
1,49,58501.62,False,True,False,False,False,False
1,35,101167.22,False,True,False,False,False,True
0,79,83030.31,False,False,True,False,False,False
0,68,86695.44,True,False,False,False,True,False
1,74,120246.51,False,False,False,False,False,True
1,45,144931.04,True,False,True,False,False,False
1,58,98365.22,False,False,False,False,True,False
0,62,22479.54,False,False,True,False,False,False
1,75,96015.37,False,False,True,False,False,False
1,47,135979.74,True,False,False,True,False,False
1,54,59861.56,False,False,False,True,False,False
0,39,27683.72,False,False,False,False,False,True
0,74,114749.04,False,False,False,False,True,False
0,61,55646.05,True,False,False,False,False,False
1,36,45360.04,False,True,False,False,False,False
0,29,61162.61,True,False,False,False,True,False
0,28,78038.53,False,False,False,True,False,False
1,73,127132.99,True,False,False,False,False,True
0,48,93425.77,False,False,False,True,False,False
0,55,81298.06,False,True,False,False,False,True
0,47,82641.8,False,True,False,False,False,True
0,78,45354.7,True,False,False,False,False,True
0,26,47071.9,False,True,False,False,False,False
0,34,41739.26,False,True,False,True,False,False
0,28,79174.11,False,True,False,False,True,False
0,70,39347.6,True,False,False,False,True,False
0,41,54704.79,False,True,True,False,False,False
1,48,91997.47,False,True,False,False,False,True
1,58,90289.75,False,True,True,False,False,False
0,58,95494.83,True,False,False,True,False,False
1,30,118927.25,False,True,False,False,False,True
0,29,41516.05,False,True,False,False,False,False
1,18,138936.37,False,True,False,False,False,True
1,72,142031.1,False,True,False,True,False,False
1,71,125138.79,False,True,True,False,False,False
1,73,135682.98,True,False,False,False,False,False
0,39,94329.07,False,False,False,False,False,False
1,69,114180.08,False,True,False,True,False,False
1,47,60072.44,True,False,False,False,True,False
1,37,48317.36,False,True,False,False,False,False
1,55,131065.58,False,True,False,False,False,False
1,22,64285.93,False,True,False,False,True,False
1,37,102894.34,False,True,False,False,False,True
0,62,84310.61,False,True,True,False,False,False
0,72,80227.01,False,False,False,False,False,True
0,69,32376.93,True,False,True,False,False,False
1,66,85885.53,False,True,False,False,False,True
1,24,139481.89,True,False,False,False,True,False
1,44,108568.0,False,True,False,False,True,False
1,80,86299.92,False,True,True,False,False,False
1,79,36233.34,False,True,False,False,False,False
0,23,73148.94,True,False,False,False,False,True
1,44,147579.18,False,False,True,False,False,False
1,37,134625.44,False,True,False,True,False,False
0,77,22271.4,False,True,False,False,True,False
1,24,33541.18,True,False,False,False,True,False
0,40,94795.22,False,False,False,True,False,False
1,69,140211.8,False,True,False,False,False,True
1,69,99136.34,False,False,True,False,False,False
0,34,26608.33,False,False,True,False,False,False
0,66,149186.16,False,False,False,False,False,False
1,59,79708.3,False,True,False,True,False,False
1,41,138542.31,False,False,False,False,False,False
1,80,120562.32,False,True,False,True,False,False
1,75,105666.17,False,False,True,False,False,False
0,68,142636.02,False,True,True,False,False,False
0,28,26544.16,True,False,False,False,False,True
1,21,86671.63,True,False,False,False,False,True
0,67,20200.25,False,False,False,False,True,False
1,48,97678.51,False,False,True,False,False,False
1,34,57531.07,False,False,True,False,False,False
0,37,47457.81,False,False,False,False,False,False
1,78,127529.93,True,False,False,False,True,False
0,34,54423.92,False,False,False,True,False,False
0,39,31830.49,False,True,False,False,True,False
0,80,22373.33,True,False,False,False,True,False
1,28,123097.85,False,False,False,False,False,True
0,52,116814.99,False,False,False,False,False,False
0,59,80261.5,False,False,False,False,False,False
1,27,132333.19,False,False,True,False,False,False
1,73,129018.07,False,False,False,False,False,True
1,72,146158.76,True,False,False,False,False,True
1,62,112113.88,True,False,False,False,True,False
1,47,91142.35,True,False,True,False,False,False
0,40,139716.2,False,True,False,False,False,False
1,32,31310.43,False,True,False,False,False,True
1,57,26377.8,False,False,True,False,False,False
1,23,128603.39,False,True,False,True,False,False
0,79,139814.68,True,False,False,True,False,False
1,37,139107.92,False,True,False,False,True,False
1,39,114647.18,True,False,True,False,False,False
0,34,27263.02,False,False,False,False,False,True
1,31,40118.06,True,False,False,True,False,False
1,79,100340.42,True,False,False,True,False,False
0,25,67532.73,False,False,False,False,False,False
1,33,48784.59,True,False,False,False,True,False
1,40,97735.57,False,False,True,False,False,False
1,22,80955.77,False,False,False,False,False,False
1,40,67994.62,False,False,False,False,False,False
0,61,36251.05,True,False,False,False,False,False
1,62,84075.81,False,False,False,False,False,False
0,80,26329.16,True,False,False,False,True,False
1,37,112700.22,False,True,False,False,False,True
0,53,135553.77,False,False,False,False,False,False
1,42,114333.73,False,True,False,False,False,True
1,22,131068.13,True,False,False,True,False,False
1,62,125961.89,True,False,False,True,False,False
0,64,102397.84,True,False,False,False,True,False
1,39,37157.52,True,False,False,False,True,False
0,51,47977.84,False,False,False,True,False,False
1,32,46604.59,False,True,False,False,True,False
1,48,139428.06,False,False,False,False,False,False
0,18,85758.16,False,True,False,False,False,False
1,46,89157.24,True,False,True,False,False,False
1,38,44379.12,False,True,True,False,False,False
1,30,85540.29,False,False,False,True,False,False
0,28,146586.68,False,True,False,False,False,False
1,57,123732.85,False,True,False,False,False,True
0,67,61842.14,True,False,False,False,True,False
1,20,102980.68,True,False,False,False,True,False
1,76,101414.61,True,False,False,False,False,True
1,30,120499.5,False,True,False,False,False,True
0,31,44827.35,True,False,False,True,False,False
1,72,136497.7,False,True,True,False,False,False
1,43,98471.47,False,False,False,False,True,False
1,41,136908.03,False,True,False,True,False,False
1,36,77381.98,False,False,True,False,False,False
1,61,64276.54,False,False,True,False,False,False
1,40,55375.68,False,True,False,False,False,False
1,77,124780.39,False,True,False,True,False,False
1,19,122116.11,False,False,False,False,False,False
0,25,61504.71,True,False,False,False,False,True
1,68,137154.33,True,False,True,False,False,False
1,72,71859.77,True,False,True,False,False,False
0,55,88063.46,True,False,False,True,False,False
0,42,67222.35,False,False,False,False,True,False
1,80,140129.04,False,True,False,False,False,True
0,71,64371.83,False,True,False,True,False,False
0,19,113487.41,True,False,False,False,False,False
1,26,146613.71,False,False,False,False,False,False
1,45,100132.08,False,True,True,False,False,False
0,41,33214.71,True,False,False,False,False,True
0,61,44179.7,True,False,True,False,False,False
1,29,101631.98,True,False,False,False,False,False
1,46,72713.11,True,False,False,False,False,True
1,21,28197.56,True,False,False,False,False,True
1,69,64564.87,False,True,False,False,False,False
0,68,91775.67,False,False,False,False,False,False
1,51,70235.96,True,False,False,False,True,False
1,59,90424.56,False,True,False,False,True,False
1,27,79641.35,False,False,False,False,False,True
1,50,75688.21,False,True,False,False,False,False
1,71,83157.55,False,True,True,False,False,False
1,69,101461.16,False,True,False,False,True,False
1,51,62518.1,False,False,True,False,False,False
0,42,30890.77,True,False,True,False,False,False
1,72,137964.11,False,True,False,False,True,False
1,79,92795.27,False,False,False,False,False,False
1,18,128010.29,False,True,False,False,False,True
1,18,121701.67,True,False,False,False,False,False
0,20,89258.81,True,False,False,True,False,False
0,38,33888.84,True,False,False,False,False,False
1,62,105831.69,False,False,False,False,False,True
1,47,143767.18,False,False,True,False,False,False
0,57,60376.03,False,True,False,False,False,False
1,65,106292.31,False,False,False,True,False,False
0,24,129916.96,True,False,False,False,False,False
0,42,85873.39,False,False,False,True,False,False
0,78,104529.55,False,True,False,True,False,False
1,54,142771.07,False,False,False,False,True,False
0,42,21361.11,False,True,False,False,False,False
0,79,133082.46,False,False,True,False,False,False
1,75,121620.66,True,False,True,False,False,False
0,37,102331.55,True,False,True,False,False,False
1,58,92400.21,False,True,True,False,False,False
1,45,109111.56,True,False,False,True,False,False
0,58,97530.02,False,False,False,False,False,False
1,40,98488.13,False,False,True,False,False,False
1,50,71837.19,False,False,False,False,False,False
1,34,135764.57,False,True,False,False,True,False
1,37,78712.53,False,True,False,False,False,False
1,48,106231.78,False,True,False,False,True,False
0,27,44362.58,False,False,False,False,False,True
1,65,126631.99,False,True,False,False,True,False
0,57,102427.36,False,False,True,False,False,False
1,39,82918.9,False,True,False,False,False,True
1,32,77223.75,True,False,False,False,False,True
1,48,145231.76,False,False,False,False,True,False
0,33,27567.61,True,False,False,False,False,True
1,49,92793.32,False,False,False,False,False,True
1,61,129454.75,True,False,False,True,False,False
1,38,90787.51,True,False,False,True,False,False
1,55,26464.76,True,False,False,False,False,True
1,54,143087.02,True,False,False,False,True,False
1,31,90138.92,True,False,False,False,False,True
1,78,74210.68,False,True,True,False,False,False
0,60,91255.37,False,True,True,False,False,False
0,73,123169.03,False,False,False,True,False,False
0,47,39797.94,False,False,False,True,False,False
0,69,88157.89,False,True,False,False,False,False
0,78,105953.27,True,False,True,False,False,False
1,62,75024.17,True,False,False,False,False,False
0,78,65704.52,True,False,False,False,True,False
1,34,71616.82,False,True,False,False,False,False
0,25,141269.7,False,True,False,False,False,False
1,41,143870.64,False,True,False,False,False,True
0,51,120952.56,True,False,False,False,True,False
1,32,102551.71,False,True,False,False,True,False
1,41,104793.31,True,False,False,False,True,False
1,27,132443.69,True,False,False,False,True,False
0,53,44004.04,False,True,True,False,False,False
1,36,64184.53,False,True,False,False,True,False
1,68,111844.85,False,False,False,False,False,True
1,74,124942.31,False,False,False,False,False,False
0,49,34792.08,True,False,False,False,False,False
1,70,111324.17,False,True,False,False,False,False
1,21,109648.51,False,False,True,False,False,False
1,32,127771.09,False,False,False,False,False,True
0,23,57175.65,False,True,False,False,False,False
1,48,115985.8,False,False,False,False,False,True
0,68,149954.77,False,False,True,False,False,False
1,77,129043.58,True,False,False,False,False,False
1,22,82954.22,False,True,False,False,False,False
1,54,83581.37,True,False,False,True,False,False
1,69,89377.38,False,True,False,False,False,True
1,26,145750.28,False,True,True,False,False,False
1,76,96612.91,False,True,True,False,False,False
1,44,90736.39,True,False,True,False,False,False
0,28,73475.67,True,False,False,False,False,False
1,25,97637.39,True,False,False,True,False,False
1,44,30540.53,True,False,False,False,True,False
0,52,36150.85,False,True,False,False,False,False
0,57,142289.0,False,False,False,False,False,False
1,49,28430.75,True,False,False,False,True,False
1,63,117151.71,True,False,True,False,False,False
1,47,32092.1,False,False,True,False,False,False
1,29,93902.06,False,True,False,True,False,False
0,56,109064.04,True,False,False,False,False,False
1,46,96913.14,False,False,False,False,True,False
1,65,139337.73,False,False,False,False,False,True
1,18,113752.69,False,True,True,False,False,False
1,22,133191.02,False,False,False,False,False,False
0,18,44601.48,False,True,False,False,True,False
1,35,22622.9,False,True,False,False,False,True
1,62,92039.08,False,False,True,False,False,False
1,52,147749.36,True,False,False,True,False,False
1,70,129237.26,False,False,False,False,False,True
1,50,129384.71,False,True,False,False,False,False
0,67,94543.4,False,True,False,False,False,True
0,35,34932.26,True,False,False,True,False,False
0,58,48472.15,False,False,False,False,True,False
0,37,145766.32,False,True,True,False,False,False
1,77,108976.68,False,False,False,False,False,False
